exhid,exhname,url,description,product_categories,booths,websiteValue,instagramValue,facebookValue,twitterValue,linkedInValue,phoneValue,faxValue,hasAddressData,hasWebsiteData,hasTwitter,hasLinkedIn,hasFacebook,hasInstagram,hasEmail,hasPhone,hasFax
249,"Orlando Special Effects, Inc.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=249,"Production of Special Effects, for battlefieds, theme parks, movies, music videos, golf courses. Effects include fire, water, CO2, confetti, streamers and fireworks.",Consultants > Entertainment/Theatrical Agents | Hi-Tech Equipment & Services > Confetti | Hi-Tech Equipment & Services > Fireworks | Hi-Tech Equipment & Services > Fog/Snow/Ice,North/South Building - Level 1 — 1771 — Show Production & Design,,,,https://orlandospfx.com/,,,,false,false,true,false,false,false,false,false,false
10244,Redroc-FearWorm,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10244,"Redroc-FearWorm has been helping local and national companies build their brands and their businesses for over 26 years as a top Austin, TX based marketing agency. Let our award-winning team help your brand with creativity, science, and common sense. Proudly serving the amusement and themed entertainment industries.",Consultants > Advertising/Public Relations | Consultants > Market Research/Surveys | Photographic > Ride Photography,North/South Building - Level 1 — 1773 — Show Production & Design,,https://www.instagram.com/redrocaustin/,https://www.facebook.com/RedrocAustin/,,https://www.linkedin.com/company/redroc-austin/,,,false,false,false,true,true,true,false,false,false
10094,X-Kart,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10094,"Xkart specializes in high-end karts and off-road vehicles, along with related prod-ucts. Our team includes members from the Formula E championship and top universities, holding numerous patents and software copyrights.",Construction > Amusement Facilities | Construction > Family Entertainment | Participatory Play Equipment > Children's Play Elements | Rides (Dry) > Go-Karts,North/South Building - Level 1 — 1683 — Show Production & Design | North/South Building - Level 1 — 1783 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
10147,Smart User Inc,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10147,,"Gifts, Novelties, Souvenirs > Plush",North/South Building - Level 1 — 1788 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
7642,"Guangzhou Infinity Technology Co., ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7642,,Construction > Waterparks | Hi-Tech Equipment & Services > Virtual Reality | Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 1789 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
8991,OneCraze Multimedia Technologies,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8991,"OneCraze is an AR interactive software development company. We offer a wide range of AR sport and amusement games. We also have 12 years of experience in offering interactive multimedia solutions to museums, expos, theme parks, art galas, and events.",Computer Systems/Software > Software | Games & Devices > Arcade & Video | Hi-Tech Equipment & Services > Simulation | Participatory Play Equipment > Miniature Golf,North/South Building - Level 1 — 180 — Show Production & Design,,https://www.instagram.com/onecraze_media/,https://www.facebook.com/people/Onecrazemedia/,,https://www.linkedin.com/company/onecraze/,,,false,false,false,true,true,true,false,false,false
502,"Andamiro Co.,Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=502,"Andamiro is a leading designer of arcade games with a diverse lineup of proprietary and licensed titles, including top-performing redemption and video games, and the iconic Pump It Up dance simulator. Our licensing program features world-renowned brands, while our in-house innovations drive player engagement and operator success.",Games & Devices > Arcade & Video | Games & Devices > Midway & Skill | Games & Devices > Redemption Prizes,North/South Building - Level 1 — 1800 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
175,"Innovative Concepts in Entertainment, Inc. (ICE)",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=175,,Games & Devices > Arcade & Video,North/South Building - Level 1 — 1606 — Games & Arcade | North/South Building - Level 1 — 1806 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
5879,MagicMoney,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5879,,Admission/Financial Equipment > Wristbands | Computer Systems/Software > Point of Sale | Computer Systems/Software > Software | Printing > Tickets,North/South Building - Level 1 — 1815 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
9028,KLC Financial,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=9028,,Consultants > Financing/Leasing,North/South Building - Level 1 — 1817 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
910,Adrenaline Amusements,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=910,,Games & Devices > Arcade & Video,North/South Building - Level 1 — 1615 — Games & Arcade | North/South Building - Level 1 — 1818 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
5512,"Zigong City Ocean Art Co., Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5512,"Zigong Ocean Art Co., Ltd. was established in 2009-a comprehensive technology enterprise specializing in the design, development and production of simulation and theme park amusement products. We have obtained ISO 9001:2008 quality management system, BV supplier evaluation and CE certification. Our products have been sold to 85 countries. Our professional sales team and after-sales team ensure that we can provide the most timely and professional solutions in the shortest time.",Construction > Amusement Facilities | Hi-Tech Equipment & Services > Animatronics | Theatrical Equipment & Supplies > Lighting,North/South Building - Level 1 — 182 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
106,Eurolink Development LLC,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=106,"Leading manufacturer of Penny Press Machines since 1984, Eurolink continues to have the most respected and cutting edge technology with our Patented Next Generation Multi-Vend™machines that accepts cash, Apple Pay and Credit Cards. Our latest exciting new products will be unveiled during the 2025 IAAPA show. Also featured are our innovative & popular Quick Tag & Photo Booth machines. Stop by our booth to see how we can enhance your guests experience and bring higher revenues to your location.","Coin-Operated Machines (Non-Game) > Coin-Operated Machines (Non-Game) | Games & Devices > Arcade & Video | Gifts, Novelties, Souvenirs > Miscellaneous | Photographic > Photo Booths",North/South Building - Level 1 — 1821 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
305,Redemption Plus,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=305,"​​​At Redemption Plus, we take a unique approach. The ""Plus"" in our name represents everything we offer beyond just the popular prizes that enhance your redemption walls. We pride ourselves on being true partners and friends, supporting you from the initial concept of your space throughout the entire lifecycle of your Family Entertainment Center (FEC). As our customer, you gain a dedicated team that integrates with yours, providing services ranging from redemption space design to ongoing support",,North/South Building - Level 1 — 1824 — Games & Arcade,,https://www.instagram.com/redemption_plus/,https://www.facebook.com/redemptionpluswholesale,,https://www.linkedin.com/company/redemption-plus/,,,false,false,false,true,true,true,false,false,false
459,Bowling Proprietors' Association of America,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=459,"The Bowling Proprietors' Association of America, Inc. is a non-profit organization — the only one in the world that serves the specific, yet diverse, interests of bowling center owners.",Participatory Play Equipment > Bowling | Trade Associations/Societies > Trade Associations/Societies,North/South Building - Level 1 — 1829 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
243,Sureshot Redemption Inc.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=243,,"Gifts, Novelties, Souvenirs > Party Supplies | Gifts, Novelties, Souvenirs > Plush",North/South Building - Level 1 — 1831 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
8545,Sweet Robo,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8545,,,North/South Building - Level 1 — 1835 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
7100,Telco Sensors,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7100,"Telco Sensors manufactures rugged, high-performance photoelectric sensors for rides, attractions, and special effects. Ease of installation and alignment; resistance to water, shock, and vibration; extreme penetration power to shoot through contamination, water spray, and fog; and superior sunlight immunity are what makes Telco the best sensor for your tough applications. All Telco sensors are guaranteed for 3 years.","Facility & Grounds > Maintenance/Electrical Equipment | Rides (Dry) > Service, Repair & Parts",North/South Building - Level 1 — 1838 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
5107,DreamFuns Amusement,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5107,,,North/South Building - Level 1 — 184 — Show Production & Design | North/South Building - Level 1 — 283 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
7919,Martin Aquatic,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7919,"Martin Aquatic uses creative, conceptual design & mechanical, electrical, chemical & structural engineering to deliver constructible projects for bid. We specialize in complex projects: water parks, surf lagoons, splashpads, resort pools, lazy rivers, show fountains, themed entertainment & our Blue Mar Basins® technology. We are your strategic partner for developing sustainable & financially successful Aquatic Leisure Destinations-carefully crafted places anchored by an engaging water amenity.",Consultants > Architecture and Design | Consultants > Engineering | Water Related Equipment & Supplies > Filtrations & Maintenance | Water Related Equipment & Supplies > Swimming Pool/Beach Resort,North/South Building - Level 1 — 1840 — Waterpark,,https://www.instagram.com/martin_aquatic/,,,https://www.linkedin.com/company/martinaquatic,,,false,false,false,true,false,true,false,false,false
3066,Life Floor,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3066,"Life Floor’s award-winning aquatic safety surfaces perform at 3,500+ installations across 45+ countries. Since 2011, our USA Made tiles enhance design, safety, and accessibility at every size of amenity. Life Floor is third-party tested and certified for slip-resistance, cushioning, cleanability, durability, and more. With limitless design potential and custom options available, contact our in-house studio for a complimentary design. Explore our new product, Destination Tiles, at IAAPA Expo.",Construction > Surfacing Materials | Construction > Waterparks | Facility & Grounds > Carpet/Flooring | Water Related Equipment & Supplies > Swimming Pool/Beach Resort,North/South Building - Level 1 — 1844 — Waterpark,,https://www.instagram.com/life.floor,https://www.facebook.com/LifeFloor,https://twitter.com/Life_Floor,https://www.linkedin.com/company/life-floor,,,false,false,true,true,true,true,false,false,false
377,Ramaker,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=377,,Consultants > Architecture and Design | Consultants > Engineering,North/South Building - Level 1 — 1847 — Waterpark,,,,,,,,false,false,false,false,false,false,false,false,false
3176,Pacific Surf Designs,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3176,"Pacific Surf Designs creates industry leading surf machines creating exceptional experiences for families and individuals, increasing marketability and maximizing ride mix for better customer engagement.","Construction > Waterparks | Water Related Equipment & Supplies > Swimming Pool/Beach Resort | Water Related Equipment & Supplies > Wet Rides (Slides, Tubes)",North/South Building - Level 1 — 1849 — Waterpark,,,,,,,,false,false,false,false,false,false,false,false,false
8267,Aquafinity,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8267,"AES, ASSI, CES, Duffield, and Knorr Systems have joined forces as Aquafinity, offering the most comprehensive aquatic products and services available.  From municipal, to institutional and commercial operations, Aquafinity provides a wide range of water management programs that are as easy to implement as they are to operate.  Our programs are customized on a site-by-site basis and consist of a combination of chemical treatment and filtration hardware, software, training, service, and supplies.",Water Related Equipment & Supplies > Filtrations & Maintenance | Water Related Equipment & Supplies > Swimming Pool/Beach Resort,North/South Building - Level 1 — 1850 — Waterpark,,,https://www.facebook.com/profile.php?id=61559767919048#,,https://www.linkedin.com/company/100587618,,,false,false,false,true,true,false,false,false,false
